iso_a3,name,continent,mean,geometry,mean_emissions,mean_methane_emissions,renewable_below_50,mean_oxide_emissions
MOZ,Mozambique,Africa,80.9725,"list(c(34.280006137842, 34.5599890479994, 34.9071513201362, 35.267956170398, 35.686845330556, 35.7719047381084, 35.3390629412317, 35.0338102556835, 34.3812919451341, 34.3072912940921, 34.5176660499523, 34.4596334164885, 34.0648254737786, 33.7897001482567, 33.2140246925252, 30.1794812354818, 30.2742558123051, 30.3389547055345, 31.1730639991577, 31.6364982439512, 31.8520406430406, 32.3282389666102, 32.8476387875758, 32.8498608741644, 32.6548856951271, 32.6119942563249, 32.7727079607526, 32.6597432797626, 
32.5086930681735, 32.244988234188, 31.1914091326213, 31.6703979835347, 31.9305888201243, 31.7524084815819, 31.8377779477281, 31.985779249812, 32.0716654802811, 32.8301204770289, 32.9159550310657, 32.6603633969501, 32.5746321957779, 33.013210076639, 34.2158240089355, 35.0407348976107, 35.4587455584196, 35.6074703305556, 35.3717741228724, 35.5339347674043, 35.5625455363691, 35.3858482537054, 35.3734277687057, 35.1761271502154, 34.7018925310729, 34.78638349787, 35.1983996925332, 35.8964966163641, 36.2812793312094, 
37.4111328468389, 38.5383508644215, 39.4525586280971, 40.0892639503652, 40.4772506040126, 40.775475294769, 40.5996203956798, 40.5608113950286, 40.4372530454187, 40.478387485523, 40.3165885760172, 39.5210299008838, 38.4275565935877, 37.8276448911114, 37.4712842140266, 36.7751509946228, 36.5140816586843, 35.312397902169, 34.5599890479994, 34.280006137842, -12.2800253231325, -13.5799976538669, -13.5654248999606, -13.8878341610295, -14.6110458309543, -15.8968588192407, -16.1074402808301, -16.801299737213, 
-16.183559665596, -15.4786414527026, -15.0137085913726, -14.6130095353814, -14.3599500464481, -14.451830743063, -13.9718600399361, -14.7960991349915, -15.5077869605152, -15.8808391252302, -15.8609436987978, -16.0719902482778, -16.3194170060913, -16.3920740698937, -16.7133981258846, -17.9790573055771, -18.6720899390434, -19.4193828264162, -19.7155921363132, -20.3042900529822, -20.3952922502482, -21.1164885393136, -22.2515096981723, -23.6589690080737, -24.3694165992224, -25.4842839494872, -25.8433318010512, 
-26.2917798804801, -26.7338200823048, -26.742191664336, -26.2158672014433, -26.1485844865993, -25.7273182105559, -25.3575733375076, -24.8163143856825, -24.4783505184936, -24.1226099585964, -23.7065630022145, -23.5353589820315, -23.0707878557276, -22.0899999999999, -22.1399999999999, -21.8408370907487, -21.2543612606683, -20.4970431454309, -19.7840117326676, -19.5528113745938, -18.8422604305806, -18.6596875952934, -17.5863680965912, -17.1010230445059, -16.7208912085669, -16.1007740210644, -15.4062944474939, 
-14.6917644181942, -14.2019751929318, -12.639176527561, -11.761710707245, -10.76544076909, -10.3170960425257, -10.8968539364082, -11.2852023250817, -11.2687692196128, -11.5687509090672, -11.5945374487808, -11.7209380021667, -11.4391464168791, -11.5200200334159, -12.2800253231325))",0.21211272358405775,15748.805323749999,FALSE,9459.250821125
MRT,Mauritania,Africa,29.29125,"list(c(-11.8342075260795, -11.6660782536179, -11.3490950179395, -10.6507913883794, -10.0868464827782, -9.70025509280271, -9.55023840985939, -5.53774430990845, -5.31527726889193, -5.48852250815044, -5.97112870932425, -6.45378658693034, -4.92333736817423, -8.68439978680906, -8.6872936670174, -11.9694189111712, -11.9372244938533, -12.8742215641696, -13.1187544417747, -12.9291019352635, -16.845193650774, -17.0634232243426, -16.5363236149655, -16.2778381006415, -16.3776511296133, -16.2568833073472, -16.1463474186748, 
-16.2705517236884, -16.5497078109291, -16.4630981104079, -16.1206900700419, -15.6236661442587, -15.1357372705588, -14.577347581429, -14.0995214502422, -13.4357376774531, -12.8306583317475, -12.1707502913803, -11.8342075260795, 14.7990969914289, 15.3882083195563, 15.4112560083584, 15.1327458765214, 15.3304857446862, 15.2641073674073, 15.4864968937754, 15.5016897648692, 16.2018537459918, 16.3251020370079, 20.6408334416475, 24.9565906845033, 24.9745740829408, 27.3957441268958, 25.8810562199887, 25.9333527694681, 
23.374594224536, 23.284832261645, 22.7712202010961, 21.3270706242674, 21.3333234725748, 20.9997521021307, 20.5678663192514, 20.0925206568146, 19.5938172469819, 19.0967158065502, 18.1084815536166, 17.1669627954748, 16.6738921167619, 16.1350361190384, 16.4556625431933, 16.3693370630498, 16.5872824162407, 16.5982636581028, 16.3043022730105, 16.0393830428661, 15.3036915145429, 14.6168342147355, 14.7990969914289))",0.7275067853312329,6512.3435785,TRUE,3074.327194
MWI,Malawi,Africa,78.105,"list(c(34.280006137842, 33.9408377240966, 33.7397290382305, 32.7593754412213, 33.2313879737753, 33.4856876970836, 33.3153104998173, 33.1142891782019, 33.3064221534631, 32.9917643572379, 32.6881653175231, 33.2140246925252, 33.7897001482567, 34.0648254737786, 34.4596334164885, 34.5176660499523, 34.3072912940921, 34.3812919451341, 35.0338102556835, 35.3390629412317, 35.7719047381084, 35.686845330556, 35.267956170398, 34.9071513201362, 34.5599890479994, 34.280006137842, 34.5599890479994, 34.280006137842, 
-10.1599996883584, -9.6936738419803, -9.41715097416272, -9.23059905358906, -9.6767216935648, -10.5255587703911, -10.7965499813297, -11.6071981746923, -12.4357780900602, -12.7838705379783, -13.7128577612893, -13.9718600399361, -14.451830743063, -14.3599500464481, -14.6130095353814, -15.0137085913726, -15.4786414527026, -16.183559665596, -16.801299737213, -16.1074402808301, -15.8968588192407, -14.6110458309543, -13.8878341610295, -13.5654248999606, -13.5799976538669, -12.2800253231325, -11.5200200334159, 
-10.1599996883584))",0.07399030855221557,3257.2327895,FALSE,3612.14831075
NAM,Namibia,Africa,30.3225,"list(c(16.8240173682409, 17.2189286638154, 17.3874971859515, 17.8361519711095, 18.4648991228048, 19.0021273129111, 19.8947343278886, 19.8957678565344, 19.8954577979407, 20.8811340674759, 20.9106413103145, 21.655040317479, 23.1968583513393, 23.5790055681377, 24.2173645362392, 24.5207051937925, 25.0844433936646, 25.0769503109823, 24.6823490740015, 24.0338615251708, 23.2150484555061, 21.3771761410456, 18.9561869646036, 18.2633093604342, 14.209706658595, 14.058501417709, 13.46236209479, 12.8140812516884, 
12.2154614600194, 11.7341988460851, 11.7949186540281, 12.6085640804636, 12.8268453304645, 13.3524979997374, 13.8686422054687, 14.2577140641942, 14.3857165869812, 14.4081441585958, 14.7432141455763, 14.9897107276086, 15.2104724463595, 15.6018180681058, 16.3449768408952, 16.8240173682409, -28.0821615536643, -28.3559432919467, -28.7835140927297, -28.8563778622612, -29.0454619280171, -28.9724431291887, -28.4611048316606, -24.7677902157604, -21.8491569963477, -21.814327080983, -18.252218926672, -18.2191460100052, 
-17.8690381812277, -18.28126108162, -17.8893470191184, -17.8871249325299, -17.6618156877373, -17.5788233374766, -17.3534107398194, -17.2958431942463, -17.5231161434659, -17.9306364885196, -17.7890947404722, -17.3099508602619, -17.3531006812257, -17.4233806291426, -16.9712118465887, -16.941342868724, -17.111668389558, -17.3018893368244, -18.0691293270619, -19.0453488094876, -19.6731657854016, -20.8728341610574, -21.6990369605398, -22.1112081844998, -22.6566529273405, -23.8530140113297, -25.3929200171952, 
-26.117371921495, -27.0909559058739, -27.8212472470227, -28.5767050106976, -28.0821615536643))",1.7508583928735488,4904.506091125,TRUE,3546.976982375
NER,Niger,Africa,79.1675,"list(c(2.49016360841801, 2.84864301922659, 3.61118045412559, 3.68063357912593, 3.96728274904894, 4.10794599774738, 4.36834354006601, 5.44305830244014, 6.44542605960572, 6.82044192874781, 7.33074669763005, 7.80467125817887, 9.01493330245444, 9.52492801274309, 10.1148144873547, 10.7010319352738, 10.9895931331915, 11.5278031755115, 12.3020711605406, 13.0839872575488, 13.3187016130186, 13.9953528174483, 14.1813362972669, 14.2135307145848, 14.4957873877629, 14.5957812842476, 13.9544767595056, 13.9566988460941, 
13.5403935075508, 13.9722017757817, 15.2477311540418, 15.3004411149797, 15.6857405941478, 15.9032466976643, 15.4871480648501, 15.4710766944073, 15.0968876481818, 14.8513, 14.1438708838552, 13.5814245947905, 11.9995056494717, 8.57289310062987, 5.67756595218072, 4.2674194678001, 4.27020999514389, 3.7234216650636, 3.63825890464659, 2.74999270998154, 1.38552819174697, 1.01578331869848, 0.374892205414767, 0.295646396495215, 0.429927605805517, 0.993045688490156, 1.02410322429762, 2.17710778159392, 2.15447350424995, 
2.49016360841801, 12.2330520695436, 12.2356358911582, 11.660167141156, 12.5529033472142, 12.9561087101716, 13.5312157251479, 13.7474815942894, 13.8659239771022, 13.4927684595227, 13.1150912541176, 13.0980380314612, 13.3435269230637, 12.8266592472804, 12.8511021997546, 13.2772518986495, 13.246917832894, 13.3873226994312, 13.3289800073735, 13.0371890324375, 13.5961471623225, 13.5563563094579, 12.4615652531383, 12.4836569279432, 12.8020354272933, 12.8593962671373, 13.3304269474778, 13.3534487980638, 
13.9966911890169, 14.3671336939012, 15.6843659530211, 16.6273058130507, 17.9279499374049, 19.9571800806423, 20.3876189234174, 20.7304145370255, 21.0484571395659, 21.3085187850748, 22.86295, 22.491288967371, 23.0405060897691, 23.4716684025963, 21.5656607121591, 19.6012069767997, 19.155265204337, 16.8522274846013, 16.1842837590126, 15.5681198185804, 15.4095248478767, 15.3235611027592, 14.968182277888, 14.9289081893461, 14.4442349308806, 13.9887330184439, 13.3357496200039, 12.8518256698066, 12.6250178084775, 
11.9401500513134, 12.2330520695436))",0.09919235770402544,23438.29605125,FALSE,10835.986815875
NGA,Nigeria,Africa,82.04625,"list(c(8.75753299320863, 9.23316287602304, 9.5227059261544, 10.1182768083183, 10.4973751156114, 11.0587878760304, 11.7457743669185, 11.8393087093668, 12.0639461605396, 12.2188721045506, 12.7536715023392, 12.955467970439, 13.1675997249971, 13.3086763851539, 13.5729496598946, 14.4153788591167, 14.468192172919, 14.5771777686225, 14.1813362972668, 13.9953528174484, 13.3187016130186, 13.0839872575489, 12.3020711605405, 11.5278031755114, 10.9895931331915, 10.7010319352737, 10.1148144873547, 9.52492801274295, 
9.01493330245447, 7.80467125817879, 7.33074669763002, 6.82044192874776, 6.44542605960564, 5.44305830244016, 4.36834354006607, 4.10794599774732, 3.96728274904885, 3.68063357912581, 3.61118045412556, 3.57221642417747, 3.79711225751171, 3.6000700211828, 3.70543826662592, 3.2203515967021, 2.91230838381026, 2.72379275880951, 2.74906253420022, 2.69170169435625, 3.57418012860455, 4.32560713056068, 5.03357425295937, 5.36280480309088, 5.89817264163469, 6.6980721370806, 7.08259646976444, 7.46210818851594, 
8.50028771325969, 8.75753299320863, 5.47966583904791, 6.44449066815333, 6.45348236737212, 7.03876963950988, 7.05535777427557, 6.6444267846906, 6.98138296144976, 7.39704234458944, 7.7998084578723, 8.30582408287432, 8.717762762889, 9.41777171471471, 9.64062632897341, 10.1603620467489, 10.7985659855536, 11.5723688826921, 11.9047516951934, 12.0853608260535, 12.4836569279431, 12.4615652531383, 13.5563563094578, 13.5961471623226, 13.0371890324375, 13.3289800073736, 13.3873226994311, 13.2469178328941, 13.2772518986494, 
12.8511021997545, 12.8266592472804, 13.3435269230637, 13.0980380314612, 13.1150912541175, 13.4927684595227, 13.8659239771023, 13.7474815942893, 13.5312157251478, 12.9561087101716, 12.5529033472142, 11.660167141156, 11.3279393579515, 10.7347455916731, 10.3321861841194, 10.0632103540402, 9.4441525333997, 9.13760793704432, 8.50684540448971, 7.87073436119289, 6.25881724692863, 6.25830048260572, 6.27065114992347, 5.61180247641823, 4.88797068930596, 4.26245331462899, 4.24059418376952, 4.46468903240323, 
4.41210826254624, 4.77198293702685, 5.47966583904791))",0.5892232084675537,147499.1897125,FALSE,37615.05932375
RWA,Rwanda,Africa,85.76125,"list(c(29.821518588996, 29.5794661801409, 29.2918868344366, 29.2548348324834, 29.1174788754516, 29.0249263852168, 29.6321761410786, 29.9383590024079, 30.469696079233, 30.7583089535831, 30.8161348813177, 30.4191048520192, 29.821518588996, -1.44332244222979, -1.34131316488563, -1.62005584066799, -2.21510995850891, -2.29221119548838, -2.83925790773016, -2.9178577612461, -2.34848683025424, -2.41385751710346, -2.28725025798837, -1.69891407634539, -1.13465911215042, -1.44332244222979))",0.09431173953688617,2485.81785,FALSE,1845.8688765
SDN,Sudan,Africa,61.41625,"list(c(33.9616200000001, 34.2574500000001, 34.7311500000001, 34.8316300000001, 35.2604900000001, 35.86363, 36.2702200000001, 36.4295100000001, 36.32322, 36.7538900000001, 36.8525300000001, 37.1674700000001, 37.9040000000001, 38.4100899594732, 37.8627600000001, 37.4817900000001, 37.1147000000001, 36.9694099999999, 37.1887200000001, 36.86623, 32.9, 29.02, 25.0000000000001, 25.0000000000001, 23.8500000000001, 23.8376600000001, 23.8868900000001, 23.0245900000001, 22.5679500000001, 22.30351, 22.51202, 
22.18329, 22.29658, 22.03759, 21.93681, 22.28801, 22.49762, 22.50869, 22.8762199999999, 22.8641654802443, 22.9775435726928, 23.5543042335022, 23.5572497901429, 23.3947790870173, 23.459012892356, 23.8058134294668, 23.8869795808607, 24.1940677211877, 24.537415163602, 24.7949257454127, 25.069603699344, 25.790633328414, 25.962307049621, 26.4773282132425, 26.7520061671738, 27.1125209817089, 27.8335506107788, 27.9708895877444, 28.9665971707458, 29.0009319149872, 29.5159530786086, 29.6189573113328, 29.9966394979886, 
30.8378407319034, 31.3528618955249, 31.8507156870255, 32.4000715948884, 32.3142347342848, 32.0738915245948, 32.6747495488196, 32.7434190373026, 33.2069380845618, 33.0867664797168, 33.2069380845618, 33.7219592481831, 33.8421308530282, 33.8249634809075, 33.9633927949712, 33.9616200000001, 9.5835800000001, 10.63009, 10.9101700000001, 11.3189600000001, 12.08286, 12.5782800000001, 13.5633300000001, 14.42211, 14.82249, 16.29186, 16.95655, 17.2631400000001, 17.42754, 17.9983073999703, 18.3678599999999, 
18.61409, 19.80796, 20.83744, 21.0188499999999, 21.9999999999999, 21.9999999999999, 21.9999999999999, 21.9999999999999, 20.00304, 20, 19.58047, 15.61084, 15.68072, 14.9442900000001, 14.32682, 14.0931799999999, 13.78648, 13.3723199999999, 12.95546, 12.5881800000001, 12.6460499999999, 12.2602400000001, 11.67936, 11.3846100000001, 11.1423951278076, 10.7144625919985, 10.0892552759153, 9.68121816653877, 9.26506785729225, 8.95428579348902, 8.66631887454253, 8.61972971293306, 8.7286964724039, 8.91753756573172, 
9.81024091600869, 10.273759963268, 10.4110989402337, 10.1364209863024, 9.55273033419809, 9.4668934735945, 9.63856719480162, 9.60423245056029, 9.39822398511165, 9.39822398511165, 9.60423245056029, 9.79307354388806, 10.0849188699402, 10.2909273353887, 9.70723668328452, 9.81024091600869, 10.5312705450788, 11.0806264529415, 11.6814844771665, 11.9733298032185, 12.0248319195807, 12.24800775715, 12.1793382686671, 11.4411412674765, 10.7201116384066, 10.3252620796302, 9.98191463721599, 9.48406084571536, 9.46428522942063, 
9.5835800000001))",0.4936526479335834,54765.553685,FALSE,28372.04789625
SEN,Senegal,Africa,40.185,"list(c(-15.6245963200399, -15.3987703109245, -15.0817353988138, -14.6870308089685, -14.3767138330558, -14.0469923568175, -13.8449633447724, -14.2777017887846, -14.7121972314946, -15.1411632959495, -15.5118125065629, -15.691000535535, -15.9312959456922, -16.8415246240813, -16.6774519515546, -16.1477168441306, -15.8165742660043, -15.548476935274, -13.7004760400843, -13.2178181624782, -12.4990506657306, -12.2785990055734, -12.2035648258856, -11.6583009505579, -11.5139428369506, -11.4678991357785, -11.5533977930054, 
-11.9277160303116, -12.1248874577213, -12.1707502913803, -12.8306583317475, -13.4357376774531, -14.0995214502422, -14.577347581429, -15.1357372705588, -15.6236661442587, -16.1206900700419, -16.4630981104079, -16.7007063460859, -17.1851728988222, -17.6250426904907, -17.1261067367126, -16.7137288070235, -15.6245963200399, 13.6235873478695, 13.8603687606309, 13.876491807506, 13.6303569604998, 13.6256802433774, 13.7940678980004, 13.505041612192, 13.2805850285322, 13.2982066919438, 13.5095116235852, 13.2785696476729, 
13.2703530949384, 13.1302841252113, 13.1513939478025, 12.384851589401, 12.5477615422012, 12.5155671248833, 12.6281700708473, 12.5861829696102, 12.575873521368, 12.332089952031, 12.3544400089973, 12.4656476912894, 12.3865827498828, 12.4429875757294, 12.754518947801, 13.1412136906411, 13.4220751001474, 13.9947274845898, 14.6168342147355, 15.3036915145429, 16.0393830428661, 16.3043022730105, 16.5982636581028, 16.5872824162407, 16.3693370630498, 16.4556625431933, 16.1350361190384, 15.6215274113541, 14.9194772404528, 
14.7295405135641, 14.3735157332892, 13.5949586043798, 13.6235873478695))",0.64607650304524,10413.498334875,TRUE,5186.470662625
SLE,Sierra Leone,Africa,75.03,"list(c(-11.1998018050483, -11.1467042708684, -10.6955948551765, -10.2300935530913, -10.5054772607747, -10.4943151513996, -10.6547704736659, -10.622395188835, -10.8391519840833, -11.1174812484073, -11.9172773909887, -12.150338100625, -12.4259285140376, -12.5967191227622, -12.7119575667731, -13.2465502588325, -13.1240254378685, -12.9490490381282, -12.4280989241938, -11.7081945459357, -11.4387794661821, -11.1998018050483, 7.10584564862474, 7.39670644777954, 7.93946401614109, 8.40620555260129, 8.34889638918961, 
8.71554067630044, 8.9771784529942, 9.26791006106828, 9.68824616133037, 10.0458729110063, 10.0469839543006, 9.85857168216438, 9.83583405195595, 9.62018830000197, 9.34271169681077, 8.90304861087151, 8.16394643801698, 7.79864573814574, 7.26294200279203, 6.86009837486073, 6.78591685630575, 7.10584564862474))",0.1431810775100545,3820.914412875,FALSE,1204.8293165
SOM,Somalia,Africa,94.635,"list(c(49.26776, 48.9482047585097, 48.9420052427184, 48.9384912453225, 48.938232863161, 48.9381295102965, 48.486735874227, 47.78942, 44.9636, 43.66087, 42.76967, 42.12861, 41.855083092644, 40.98105, 40.993, 41.58513, 41.81095, 42.04157, 43.13597, 44.06815, 45.56399, 46.56476, 47.74079, 48.59455, 49.4527, 50.07092, 50.55239, 50.83418, 51.04531, 51.04153, 51.13387, 51.1112, 50.73202, 50.25878, 49.72862, 49.26776, 11.43033, 11.410617281698, 11.3942660587981, 10.9823273787835, 9.97350006758151, 9.45174896894662, 
8.83762624758999, 8.003, 5.00162, 4.95755, 4.25259, 4.23413, 3.91891192048373, 2.78452, -0.85829, -1.68325, -1.44647, -0.91916, 0.2922, 1.05283, 2.04576, 2.85529, 4.2194, 5.33911, 6.80466, 8.08173, 9.19874, 10.27972, 10.6409, 11.16651, 11.74815, 12.02464, 12.0219, 11.67957, 11.5789, 11.43033))",0.04621859810659569,18317.053047499998,FALSE,6492.5199565
SSD,S. Sudan,Africa,30.54375,"list(c(33.8249634809075, 33.8421308530282, 33.7219592481831, 33.2069380845618, 33.0867664797168, 33.2069380845618, 32.7434190373026, 32.6747495488196, 32.0738915245948, 32.3142347342848, 32.4000715948884, 31.8507156870255, 31.3528618955249, 30.8378407319034, 29.9966394979886, 29.6189573113328, 29.5159530786086, 29.0009319149872, 28.9665971707458, 27.9708895877444, 27.8335506107788, 27.1125209817089, 26.7520061671738, 26.4773282132425, 25.962307049621, 25.790633328414, 25.069603699344, 24.7949257454127, 
24.537415163602, 24.1940677211877, 23.8869795808607, 24.5673690121522, 25.1149324887169, 25.1241308936648, 25.7966479835113, 26.2134184099451, 26.4659094581233, 27.2134090512253, 27.3742261085176, 27.979977247843, 28.428993768027, 28.6966776872988, 29.1590784034466, 29.715995314256, 29.95349, 30.83385, 31.2455600000001, 31.8814500000002, 32.6864200000001, 33.3900000000001, 34.0050000000001, 34.6201962678539, 35.2980071182331, 34.70702, 34.2503200000001, 34.0751, 33.5682900000001, 32.9541800000001, 
33.2948000000001, 33.8255000000002, 33.9749800000001, 33.9633927949712, 33.8249634809075, 9.48406084571536, 9.98191463721599, 10.3252620796302, 10.7201116384066, 11.4411412674765, 12.1793382686671, 12.24800775715, 12.0248319195807, 11.9733298032185, 11.6814844771665, 11.0806264529415, 10.5312705450788, 9.81024091600869, 9.70723668328452, 10.2909273353887, 10.0849188699402, 9.79307354388806, 9.60423245056029, 9.39822398511165, 9.39822398511165, 9.60423245056029, 9.63856719480162, 9.4668934735945, 
9.55273033419809, 10.1364209863024, 10.4110989402337, 10.273759963268, 9.81024091600869, 8.91753756573172, 8.7286964724039, 8.61972971293306, 8.22918793378546, 7.82510407147925, 7.50008515057942, 6.97931590415817, 6.54660329836213, 5.94671743410186, 5.55095347739462, 5.23394440350018, 4.40841339763739, 4.28715464926461, 4.45507721599699, 4.38926727947325, 4.60080475506015, 4.17370000000006, 3.50916999999998, 3.78190000000001, 3.55826999999999, 3.79232000000007, 3.78999999999996, 4.24988494736215, 
4.84712274208204, 5.50600000000003, 6.59422000000012, 6.82607000000007, 7.22595000000007, 7.71334000000002, 7.7849700000001, 8.35458000000005, 8.37916000000007, 8.68455999999992, 9.46428522942063, 9.48406084571536))",0.15223410660456224,29596.86490625,TRUE,20535.102515
SWZ,Swaziland,Africa,68.82625,"list(c(31.985779249812, 31.8377779477281, 31.3331575863979, 31.0440796241572, 30.9496667823599, 30.6766085141296, 30.6859619483745, 31.2827730649133, 31.8680603370511, 32.0716654802811, 31.985779249812, -26.2917798804801, -25.8433318010512, -25.6601905250088, -25.7314523251393, -26.022649021104, -26.3980783017044, -26.7438453101694, -27.2858794084788, -27.1779273414211, -26.7338200823048, -26.2917798804801))",0.9044070672222939,1302.699705,FALSE,428.8544
TCD,Chad,Africa,73.16875,"list(c(14.89336, 14.9601518083377, 14.923564894275, 15.4678727556053, 14.9093538753948, 14.6272005550811, 14.1714660986991, 13.9542183773441, 14.5444665869819, 14.9799955583377, 15.1208655127653, 15.4360917497457, 15.2794604834692, 16.1062317237067, 16.2905615576919, 16.4561845231874, 16.7059883968864, 17.9649296403809, 18.3895548845233, 18.9110217627806, 18.8120097185093, 19.0940080095261, 20.0596854997643, 21.0008683610963, 21.7238216488595, 22.2311291846688, 22.8641654802443, 22.8762199999999, 
22.50869, 22.49762, 22.28801, 21.93681, 22.03759, 22.29658, 22.18329, 22.51202, 22.30351, 22.5679500000001, 23.0245900000001, 23.8868900000001, 23.8376600000001, 19.8492600000001, 15.8608500000001, 14.8513, 15.0968876481818, 15.4710600000001, 15.4871480648501, 15.9032466976643, 15.6857405941478, 15.3004411149797, 15.2477311540418, 13.97217, 13.5403935075508, 13.9566988460941, 13.9544767595056, 14.5957812842476, 14.4957873877629, 14.89336, 12.21905, 11.5555740421972, 10.8913251815175, 9.98233673750354, 
9.99212942142276, 9.92091929772459, 10.0213782821, 9.54949494062669, 8.96586131432224, 8.79610423424344, 8.38215017336944, 7.69281240481189, 7.42192454673801, 7.49708791750646, 7.75430735923942, 7.73477366783294, 7.50832754152998, 7.890914008003, 8.28130361575188, 8.63089468020644, 8.98291453697863, 9.07484691002577, 9.01270600019484, 9.47598521569148, 10.567055568886, 10.9718887394606, 11.1423951278076, 11.3846100000001, 11.67936, 12.2602400000001, 12.6460499999999, 12.5881800000001, 12.95546, 13.3723199999999, 
13.78648, 14.0931799999999, 14.32682, 14.9442900000001, 15.68072, 15.61084, 19.58047, 21.4950899999999, 23.4097199999998, 22.86295, 21.3085187850748, 21.0484499999999, 20.7304145370255, 20.3876189234174, 19.9571800806423, 17.9279499374049, 16.6273058130507, 15.68437, 14.3671336939012, 13.9966911890169, 13.3534487980638, 13.3304269474778, 12.8593962671373, 12.21905))",0.1024342390226201,47756.7335475,FALSE,22045.94094875
TGO,Togo,Africa,77.9125,"list(c(1.61895063640924, 1.66447757325838, 1.46304284018467, 1.42506066245014, 1.07779503744874, 0.772335646171484, 0.899563022474069, 0.0238025244237008, -0.0497847151599444, 0.367579990245389, 0.365900506195885, 0.461191847342121, 0.712029249686878, 0.490957472342245, 0.570384148774849, 0.836931186536333, 1.06012169760493, 1.86524051271232, 1.61895063640924, 6.83203807212624, 9.12859039960938, 9.33462433515708, 9.82539541263299, 10.175606594275, 10.4708082137424, 10.9973393823643, 11.0186817489008, 
10.7069178328839, 10.1912128768272, 9.46500397382948, 8.67722260175601, 8.31246450442383, 7.41174428957648, 6.91435862876719, 6.27997874595215, 5.92883738852888, 6.14215770102973, 6.83203807212624))",0.26969757204060013,2638.695314125,FALSE,1684.02544775
TUN,Tunisia,Africa,12.48125,"list(c(9.97001712407286, 10.0565751481618, 9.95022505050508, 10.6369014827995, 10.9447896663945, 11.4322534522037, 11.488787469131, 11.1085006038951, 10.8568363786337, 10.3396586442566, 10.1495927262871, 10.807847120821, 10.9395186703007, 10.5932865739451, 10.6000045101431, 11.1000256689993, 11.0288672217334, 10.1806502620945, 10.2100024756363, 9.50999352381061, 8.42096438969168, 8.21782433435232, 8.37636762862377, 8.1409814795343, 7.52448164229224, 7.61264163578218, 8.43047285323337, 8.43910281742612, 
9.05560265466815, 9.48213992680527, 9.97001712407286, 30.5393248560751, 30.9618313664935, 31.3760696477452, 31.7614208033457, 32.0818146835553, 32.3689031031528, 33.1369957545231, 33.2933428004221, 33.7687401392912, 33.7857416855153, 34.3307730168977, 34.8335071884492, 35.6989840764735, 35.9474443629328, 36.4100001083774, 36.8999960393689, 37.092103176414, 36.7240377874151, 37.2300017359848, 37.3499944117665, 36.9464273137832, 36.4331769882603, 35.4798760035559, 34.6551459823938, 34.0973764104514, 
33.3441148951489, 32.7483373072559, 32.5062848984008, 32.1026919622012, 30.3075560572461, 30.5393248560751))",2.619507311426131,7053.326609,TRUE,3244.018306125
TZA,Tanzania,Africa,85.7025,"list(c(31.8661700000001, 30.7698600000001, 30.4191048520193, 30.8161348813179, 30.7583089535831, 30.46967, 30.52766, 30.74301, 30.7522400000001, 30.50554, 30.1163200000001, 29.7535124040999, 29.3399975929004, 29.5199866065731, 29.4199927100883, 29.62, 30.2, 30.7400000000001, 31.1577513369501, 31.5563480974666, 32.1918648617919, 32.7593754412214, 33.7397200000001, 33.9408377240965, 34.28, 34.5599890479995, 35.3123979021692, 36.5140816586844, 36.7751509946229, 37.47129, 37.82764, 38.4275565935878, 
39.521, 40.31659, 39.9496, 39.5357400000001, 39.1865200000001, 39.25203, 39.19469, 39.4700000000001, 39.44, 38.7997700000001, 38.74054, 39.2022200000001, 37.7669, 37.6986899999999, 34.07262, 33.9037111971046, 31.8661700000001, -1.02735999999993, -1.01454999999999, -1.13465911215042, -1.69891407634538, -2.28725025798837, -2.41382999999996, -2.80761999999999, -3.03430999999995, -3.35931, -3.56857999999994, -4.09012000000001, -4.4523894181533, -4.49998341229411, -5.41997893638626, -5.9399988745393, 
-6.51999999999998, -7.07999999999998, -8.33999999999992, -8.59457874731731, -8.76204884199865, -8.93035898197326, -9.230599053589, -9.41714999999999, -9.69367384198028, -10.16, -11.5200200334158, -11.4391464168792, -11.7209380021667, -11.5945374487808, -11.56876, -11.2687899999999, -11.2852023250816, -10.89688, -10.3170999999999, -10.0984, -9.11236999999989, -8.48550999999992, -8.00780999999995, -7.70389999999998, -7.09999999999997, -6.83999999999986, -6.47566000000001, -5.90894999999995, -4.67676999999992, 
-3.67711999999995, -3.09698999999995, -1.05981999999995, -0.949999999999988, -1.02735999999993))",0.21017006372746888,41770.9621625,FALSE,25603.59286
